model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet152,layer4,2661694.941343064,2661695.98685686,2661695.780442233,2661695.858215684,2661695.858215941,2661695.945897709,2661695.945905238,2661695.975265119,,,2661695.975267192,2661695.986855307,
resnet152,avgpool,2661694.941343064,2661695.987626041,2661695.986866542,2661695.986908639,2661695.986908962,2661695.986920587,2661695.986927636,2661695.987397251,,,2661695.987398357,2661695.987625321,
resnet152,fc,2661694.941343064,2661696.013350874,2661695.987632794,2661695.998938457,2661695.998938672,2661696.010590227,2661696.010595473,2661696.013153854,,,2661696.013155076,2661696.013350083,
resnet152,conv1,2661696.723125173,2661696.724758968,2661696.723127018,2661696.723396003,2661696.723396173,2661696.72349358,2661696.723508624,2661696.724080565,,,2661696.724081925,2661696.724757728,
resnet152,bn1,2661696.723125173,2661696.726133479,2661696.724767975,2661696.72497224,2661696.724972613,2661696.724997557,2661696.725001862,2661696.725788321,,,2661696.725789371,2661696.726132745,
resnet152,relu,2661696.723125173,2661696.726501861,2661696.726137698,2661696.726160568,2661696.726160774,2661696.726166063,2661696.726169557,2661696.726378141,,,2661696.726379124,2661696.726501311,
resnet152,maxpool,2661696.723125173,2661696.727353471,2661696.72650564,2661696.726543537,2661696.726543739,2661696.726548396,2661696.726551496,2661696.726733659,,,2661696.726734611,2661696.727352945,
resnet152,layer1,2661696.723125173,2661696.743966326,2661696.72735697,2661696.730810987,2661696.730811217,2661696.732753332,2661696.732756981,2661696.738114265,,,2661696.738115432,2661696.743965388,
resnet152,layer2,2661696.723125173,2661696.806841636,2661696.743971606,2661696.761129097,2661696.761129345,2661696.777016502,2661696.777020629,2661696.792391009,,,2661696.792392255,2661696.80684055,
resnet152,layer3,2661696.723125173,2661697.454546328,2661696.806848102,2661697.027788015,2661697.027788305,2661697.279573328,2661697.279581273,2661697.395821312,,,2661697.395823837,2661697.454544225,
resnet152,layer4,2661696.723125173,2661697.655096286,2661697.454556414,2661697.530781112,2661697.530781354,2661697.618348999,2661697.618355991,2661697.643780987,,,2661697.643782895,2661697.655094467,
resnet152,avgpool,2661696.723125173,2661697.655849189,2661697.655105927,2661697.655147502,2661697.655147786,2661697.655159367,2661697.655166083,2661697.655634135,,,2661697.65563537,2661697.655848428,
resnet152,fc,2661696.723125173,2661697.681734888,2661697.65585512,2661697.667176959,2661697.667177171,2661697.678803268,2661697.678809387,2661697.681537771,,,2661697.681539057,2661697.68173406,
resnet152,conv1,2661698.344943296,2661698.346547373,2661698.344944955,2661698.345214364,2661698.345214521,2661698.345311725,2661698.345327166,2661698.345894975,,,2661698.345896256,2661698.346546336,
resnet152,bn1,2661698.344943296,2661698.347938609,2661698.346555093,2661698.346756971,2661698.346757263,2661698.346783087,2661698.346788694,2661698.347586661,,,2661698.347587727,2661698.347937985,
resnet152,relu,2661698.344943296,2661698.34832621,2661698.347943124,2661698.347964817,2661698.347964997,2661698.347970277,2661698.347973971,2661698.348194158,,,2661698.348195187,2661698.348325651,
resnet152,maxpool,2661698.344943296,2661698.349177572,2661698.348330008,2661698.348367569,2661698.348367743,2661698.348372689,2661698.348375948,2661698.348559537,,,2661698.348560408,2661698.349177029,
resnet152,layer1,2661698.344943296,2661698.36618527,2661698.349180848,2661698.352643006,2661698.352643245,2661698.354571084,2661698.354574982,2661698.359887355,,,2661698.359888547,2661698.366184297,
resnet152,layer2,2661698.344943296,2661698.429720649,2661698.366191022,2661698.383296655,2661698.383296904,2661698.399159831,2661698.39916403,2661698.414455586,,,2661698.414456831,2661698.429719428,
resnet152,layer3,2661698.344943296,2661699.082093073,2661698.429727844,2661698.650857669,2661698.650857932,2661698.902795783,2661698.902803522,2661699.016735915,,,2661699.01673831,2661699.082090902,
resnet152,layer4,2661698.344943296,2661699.282234071,2661699.08210259,2661699.158278888,2661699.158279279,2661699.245973439,2661699.245980126,2661699.270815056,,,2661699.270817361,2661699.282231886,
resnet152,avgpool,2661698.344943296,2661699.282983687,2661699.282243889,2661699.282284903,2661699.282285195,2661699.282297133,2661699.282304325,2661699.282770277,,,2661699.282771573,2661699.282982922,
resnet152,fc,2661698.344943296,2661699.308783938,2661699.28299149,2661699.294323801,2661699.294324031,2661699.305937033,2661699.305942759,2661699.308591307,,,2661699.30859269,2661699.308782957,
resnet101,conv1,2661699.96675484,2661699.968388526,2661699.96675687,2661699.967027034,2661699.967027184,2661699.967122863,2661699.967137411,2661699.967709444,,,2661699.967710732,2661699.968386985,
resnet101,bn1,2661699.96675484,2661699.969756938,2661699.96839672,2661699.968600019,2661699.968600219,2661699.968625143,2661699.968629742,2661699.969410164,,,2661699.969411138,2661699.969756188,
resnet101,relu,2661699.96675484,2661699.970125882,2661699.969761424,2661699.969783851,2661699.969784038,2661699.969789556,2661699.96979309,2661699.970001006,,,2661699.970001991,2661699.970125343,
resnet101,maxpool,2661699.96675484,2661699.970932026,2661699.970129421,2661699.970167508,2661699.970167681,2661699.970172438,2661699.970175575,2661699.97035048,,,2661699.970351379,2661699.970931559,
resnet101,layer1,2661699.96675484,2661699.988053206,2661699.970935577,2661699.97442788,2661699.974428123,2661699.976372725,2661699.976376528,2661699.981772629,,,2661699.981773818,2661699.988052247,
resnet101,layer2,2661699.96675484,2661700.022293799,2661699.988058716,2661699.997671106,2661699.997671344,2661700.005992633,2661700.005996669,2661700.014008978,,,2661700.014010288,2661700.022292877,
resnet101,layer3,2661699.96675484,2661700.44459499,2661700.022299843,2661700.164781955,2661700.164782236,2661700.326412194,2661700.326419348,2661700.399481588,,,2661700.399483734,2661700.444593602,
resnet101,layer4,2661699.96675484,2661700.644825533,2661700.444604573,2661700.520675124,2661700.52067536,2661700.608236868,2661700.608243906,2661700.633194759,,,2661700.633196981,2661700.644823912,
resnet101,avgpool,2661699.96675484,2661700.645584263,2661700.644835442,2661700.644876735,2661700.64487702,2661700.644888735,2661700.644895002,2661700.645354884,,,2661700.645355924,2661700.645583318,
resnet101,fc,2661699.96675484,2661700.671193661,2661700.645591288,2661700.65690967,2661700.656909909,2661700.66854083,2661700.668546225,2661700.6709883,,,2661700.670989515,2661700.67119272,
resnet152,conv1,2661701.024102958,2661701.02573616,2661701.024105117,2661701.024375792,2661701.024375971,2661701.024471975,2661701.024486585,2661701.025058235,,,2661701.02505959,2661701.025734981,
resnet152,bn1,2661701.024102958,2661701.027193768,2661701.025744358,2661701.025955839,2661701.025956202,2661701.025981504,2661701.025986337,2661701.026788546,,,2661701.026789664,2661701.027192953,
resnet152,relu,2661701.024102958,2661701.027580859,2661701.027198434,2661701.027221024,2661701.0272212,2661701.027226306,2661701.027229868,2661701.027437531,,,2661701.027438528,2661701.027580264,
resnet152,maxpool,2661701.024102958,2661701.028571604,2661701.027584632,2661701.027622154,2661701.027622322,2661701.027627352,2661701.027630673,2661701.027817136,,,2661701.027818024,2661701.028570917,
resnet152,layer1,2661701.024102958,2661701.046202367,2661701.028575168,2661701.032046128,2661701.032046361,2661701.033973696,2661701.033977316,2661701.039395014,,,2661701.039396128,2661701.04620133,
resnet152,layer2,2661701.024102958,2661701.111182686,2661701.046207567,2661701.06343373,2661701.063433974,2661701.079366302,2661701.07937048,2661701.095060913,,,2661701.095062201,2661701.111181531,
resnet152,layer3,2661701.024102958,2661701.762345521,2661701.111189399,2661701.332489025,2661701.332489276,2661701.584499221,2661701.58450697,2661701.698255627,,,2661701.698258054,2661701.762344047,
resnet152,layer4,2661701.024102958,2661701.962527071,2661701.762355574,2661701.839227923,2661701.839228261,2661701.926874852,2661701.92688157,2661701.951659631,,,2661701.951661551,2661701.962525675,
resnet152,avgpool,2661701.024102958,2661701.963275062,2661701.962537737,2661701.962578302,2661701.962578531,2661701.962590674,2661701.962597009,2661701.963060034,,,2661701.963061151,2661701.963273749,
resnet152,fc,2661701.024102958,2661701.989162193,2661701.963281371,2661701.974621799,2661701.974622027,2661701.986236011,2661701.986241972,2661701.98895311,,,2661701.988954923,2661701.989161478,
resnet101,conv1,2661702.614911024,2661702.616529376,2661702.614913029,2661702.615181062,2661702.615181228,2661702.615277035,2661702.615291611,2661702.615867817,,,2661702.615869058,2661702.616528301,
resnet101,bn1,2661702.614911024,2661702.617968372,2661702.61653748,2661702.61674456,2661702.616744922,2661702.616770171,2661702.616775497,2661702.617580699,,,2661702.617581735,2661702.617967605,
resnet101,relu,2661702.614911024,2661702.618341189,2661702.617972742,2661702.6179955,2661702.617995673,2661702.618000919,2661702.618004494,2661702.618212615,,,2661702.618213562,2661702.618340576,
resnet101,maxpool,2661702.614911024,2661702.619212523,2661702.618344984,2661702.61838396,2661702.618384138,2661702.618389142,2661702.618392821,2661702.618579302,,,2661702.618580167,2661702.619212016,
resnet101,layer1,2661702.614911024,2661702.63604407,2661702.619216127,2661702.622704857,2661702.622705091,2661702.624619328,2661702.624623196,2661702.630019275,,,2661702.630020415,2661702.63604313,
resnet101,layer2,2661702.614911024,2661702.669824561,2661702.636050256,2661702.645738409,2661702.645738673,2661702.654065243,2661702.654069467,2661702.662219809,,,2661702.662220948,2661702.669823667,
resnet101,layer3,2661702.614911024,2661703.094156862,2661702.669830778,2661702.812432847,2661702.812433189,2661702.97388292,2661702.973891093,2661703.046785544,,,2661703.046787805,2661703.094155322,
resnet101,layer4,2661702.614911024,2661703.298279203,2661703.094166762,2661703.170308825,2661703.17030911,2661703.258058673,2661703.258066034,2661703.287401884,,,2661703.287403878,2661703.298277649,
resnet101,avgpool,2661702.614911024,2661703.299035811,2661703.298288761,2661703.298331325,2661703.298331583,2661703.298343175,2661703.298349578,2661703.298802669,,,2661703.298803726,2661703.299035033,
resnet101,fc,2661702.614911024,2661703.324804056,2661703.299042966,2661703.310374442,2661703.310374668,2661703.32198016,2661703.32198576,2661703.324595407,,,2661703.324596808,2661703.32480328,
resnet101,conv1,2661703.653868076,2661703.655465184,2661703.653870082,2661703.654139286,2661703.654139447,2661703.654234878,2661703.65424898,2661703.654818046,,,2661703.654819317,2661703.655464144,
resnet101,bn1,2661703.653868076,2661703.656914358,2661703.655473474,2661703.655678797,2661703.655679124,2661703.655703892,2661703.655708604,2661703.656520924,,,2661703.656522029,2661703.65691368,
resnet101,relu,2661703.653868076,2661703.657303044,2661703.656918892,2661703.656942169,2661703.656942343,2661703.656947791,2661703.656951337,2661703.657163267,,,2661703.657164222,2661703.657302514,
resnet101,maxpool,2661703.653868076,2661703.658271325,2661703.657306733,2661703.657344152,2661703.65734437,2661703.657349396,2661703.657352625,2661703.657538287,,,2661703.657539139,2661703.65827073,
resnet101,layer1,2661703.653868076,2661703.676215728,2661703.658274663,2661703.661731808,2661703.661732048,2661703.663662459,2661703.663666206,2661703.669431535,,,2661703.66943462,2661703.67621398,
resnet101,layer2,2661703.653868076,2661703.711205003,2661703.676224203,2661703.68610567,2661703.686105914,2661703.694428228,2661703.694434377,2661703.702916965,,,2661703.70291821,2661703.711203932,
resnet101,layer3,2661703.653868076,2661704.136683255,2661703.711210607,2661703.859614673,2661703.859614963,2661704.021014652,2661704.021021438,2661704.094476992,,,2661704.09447903,2661704.136681696,
resnet101,layer4,2661703.653868076,2661704.338299139,2661704.136692864,2661704.212752053,2661704.21275247,2661704.300313391,2661704.300320257,2661704.327513389,,,2661704.327515527,2661704.338297538,
resnet101,avgpool,2661703.653868076,2661704.339050199,2661704.338309344,2661704.338350983,2661704.338351454,2661704.33836334,2661704.338369407,2661704.338834203,,,2661704.338835295,2661704.339049339,
resnet101,fc,2661703.653868076,2661704.364623996,2661704.339056655,2661704.350401184,2661704.350401394,2661704.362005678,2661704.362011561,2661704.364426878,,,2661704.364428317,2661704.364623179,
resnet101,conv1,2661704.677814035,2661704.679467766,2661704.677815918,2661704.678090453,2661704.67809061,2661704.678187254,2661704.678201382,2661704.678775649,,,2661704.678777007,2661704.6794664,
resnet101,bn1,2661704.677814035,2661704.680929798,2661704.679476058,2661704.679682681,2661704.679682953,2661704.679707881,2661704.679712883,2661704.680518976,,,2661704.680520065,2661704.680928905,
resnet101,relu,2661704.677814035,2661704.681337026,2661704.680934394,2661704.680960173,2661704.680960367,2661704.680965727,2661704.680969431,2661704.681183796,,,2661704.681184837,2661704.681336448,
resnet101,maxpool,2661704.677814035,2661704.682380196,2661704.68134119,2661704.681379343,2661704.681379604,2661704.681384703,2661704.681387895,2661704.68157102,,,2661704.681571942,2661704.682379719,
resnet101,layer1,2661704.677814035,2661704.69979758,2661704.682383799,2661704.685876032,2661704.685876264,2661704.687804387,2661704.687808645,2661704.693217097,,,2661704.693218285,2661704.699796548,
resnet101,layer2,2661704.677814035,2661704.734286812,2661704.699803055,2661704.709424137,2661704.709424411,2661704.717738601,2661704.717743016,2661704.72576804,,,2661704.725769359,2661704.734285738,
resnet101,layer3,2661704.677814035,2661705.155257014,2661704.734292615,2661704.877556959,2661704.877557223,2661705.039147466,2661705.039155056,2661705.112392488,,,2661705.112394692,2661705.155255418,
resnet101,layer4,2661704.677814035,2661705.355042857,2661705.155266897,2661705.231407441,2661705.23140777,2661705.319145027,2661705.319152039,2661705.344306451,,,2661705.344308371,2661705.355040892,
resnet101,avgpool,2661704.677814035,2661705.355770693,2661705.355052811,2661705.355095068,2661705.35509533,2661705.3551071,2661705.355113226,2661705.355549897,,,2661705.355550874,2661705.355769857,
resnet101,fc,2661704.677814035,2661705.381522426,2661705.355776745,2661705.367110709,2661705.367110955,2661705.378738324,2661705.378744624,2661705.381322138,,,2661705.381323529,2661705.381521642,
resnet101,conv1,2661705.706706623,2661705.708384972,2661705.706708851,2661705.706985086,2661705.706985252,2661705.707081036,2661705.707095332,2661705.70766863,,,2661705.70766997,2661705.708383969,
resnet101,bn1,2661705.706706623,2661705.709842879,2661705.708393697,2661705.708602419,2661705.708602768,2661705.70862904,2661705.708633602,2661705.70943048,,,2661705.709431534,2661705.709842169,
resnet101,relu,2661705.706706623,2661705.710228186,2661705.709847265,2661705.709870957,2661705.709871169,2661705.709876713,2661705.709880106,2661705.710091867,,,2661705.710092928,2661705.710227698,
resnet101,maxpool,2661705.706706623,2661705.711269759,2661705.710232453,2661705.710271023,2661705.710271253,2661705.710276418,2661705.710279691,2661705.710463157,,,2661705.710464124,2661705.711269247,
resnet101,layer1,2661705.706706623,2661705.729540285,2661705.711273368,2661705.71473946,2661705.714739679,2661705.716665581,2661705.71666939,2661705.722055073,,,2661705.722056266,2661705.729536487,
resnet101,layer2,2661705.706706623,2661705.764899763,2661705.729545771,2661705.739177521,2661705.739177772,2661705.74749303,2661705.747497091,2661705.755685941,,,2661705.75568728,2661705.764898805,
resnet101,layer3,2661705.706706623,2661706.186651952,2661705.764905674,2661705.907294896,2661705.907295199,2661706.069008031,2661706.069015133,2661706.143203343,,,2661706.143205574,2661706.186650174,
resnet101,layer4,2661705.706706623,2661706.396495916,2661706.186662104,2661706.262797169,2661706.262797506,2661706.350490872,2661706.350497507,2661706.384991908,,,2661706.384994593,2661706.396494409,
resnet101,avgpool,2661705.706706623,2661706.397211834,2661706.396506186,2661706.39654842,2661706.396548715,2661706.396560767,2661706.396567863,2661706.396997923,,,2661706.396999228,2661706.397210887,
resnet101,fc,2661705.706706623,2661706.423114975,2661706.397218051,2661706.408549217,2661706.408549481,2661706.420190116,2661706.420196212,2661706.422915202,,,2661706.422916711,2661706.423114268,
resnet101,conv1,2661706.78981036,2661706.791482198,2661706.789812062,2661706.790088662,2661706.790088819,2661706.790185184,2661706.790189408,2661706.790780766,,,2661706.790782074,2661706.79148109,
resnet101,bn1,2661706.78981036,2661706.79295373,2661706.791490863,2661706.791698228,2661706.791698526,2661706.79172386,2661706.79172881,2661706.792533259,,,2661706.792534468,2661706.792952856,
resnet101,relu,2661706.78981036,2661706.793349024,2661706.792958167,2661706.79298254,2661706.792982716,2661706.792987989,2661706.792992036,2661706.793203892,,,2661706.793204891,2661706.793348482,
resnet101,maxpool,2661706.78981036,2661706.794427474,2661706.793352899,2661706.793391661,2661706.793391896,2661706.793396826,2661706.793400179,2661706.793583498,,,2661706.793584381,2661706.794426931,
resnet101,layer1,2661706.78981036,2661706.812015021,2661706.794431055,2661706.797900691,2661706.797900939,2661706.799833467,2661706.799837142,2661706.805262845,,,2661706.805264158,2661706.812014063,
resnet101,layer2,2661706.78981036,2661706.847272485,2661706.812020634,2661706.821595324,2661706.821595586,2661706.829862602,2661706.829866689,2661706.837829464,,,2661706.837830682,2661706.847271382,
resnet101,layer3,2661706.78981036,2661707.279164332,2661706.847278875,2661706.990528715,2661706.990528988,2661707.152112552,2661707.152120345,2661707.225830581,,,2661707.225832591,2661707.279156331,
resnet101,layer4,2661706.78981036,2661707.480492965,2661707.279187161,2661707.355387332,2661707.355387648,2661707.443155017,2661707.443168143,2661707.46918193,,,2661707.469184182,2661707.480491429,
resnet101,avgpool,2661706.78981036,2661707.481276241,2661707.48050279,2661707.480564073,2661707.480564329,2661707.480577569,2661707.480584038,2661707.481024602,,,2661707.481026305,2661707.481275421,
resnet101,fc,2661706.78981036,2661707.507294907,2661707.481284041,2661707.492634953,2661707.492635219,2661707.504222214,2661707.504228233,2661707.507066524,,,2661707.507067878,2661707.507294125,
resnet152,conv1,2661708.048659553,2661708.050361957,2661708.048661406,2661708.048938996,2661708.048939161,2661708.049036177,2661708.049040157,2661708.049614984,,,2661708.049616404,2661708.050360973,
resnet152,bn1,2661708.048659553,2661708.05179658,2661708.050370584,2661708.050578561,2661708.050578879,2661708.050603931,2661708.050608856,2661708.051405692,,,2661708.051406765,2661708.051795802,
resnet152,relu,2661708.048659553,2661708.052193806,2661708.0518007,2661708.051823377,2661708.051823596,2661708.051828829,2661708.051832264,2661708.052066468,,,2661708.052067405,2661708.052193204,
resnet152,maxpool,2661708.048659553,2661708.053207044,2661708.052197521,2661708.052234679,2661708.052234844,2661708.052239841,2661708.052243213,2661708.052435151,,,2661708.052436017,2661708.053206411,
resnet152,layer1,2661708.048659553,2661708.071396696,2661708.053210655,2661708.056676004,2661708.056676268,2661708.058606959,2661708.05861069,2661708.06402994,,,2661708.064031445,2661708.071395895,
resnet152,layer2,2661708.048659553,2661708.13727674,2661708.07140222,2661708.088751329,2661708.088751662,2661708.10459585,2661708.104600067,2661708.120130856,,,2661708.120132168,2661708.137275489,
resnet152,layer3,2661708.048659553,2661708.795582165,2661708.137283616,2661708.360203476,2661708.360203748,2661708.612234879,2661708.612242244,2661708.729578831,,,2661708.729581127,2661708.795580509,
resnet152,layer4,2661708.048659553,2661709.001006055,2661708.795591646,2661708.871671892,2661708.871672174,2661708.95953239,2661708.959539011,2661708.989588833,,,2661708.989590951,2661709.00100455,
resnet152,avgpool,2661708.048659553,2661709.001797447,2661709.001015511,2661709.001057813,2661709.00105806,2661709.001070368,2661709.001077262,2661709.001562119,,,2661709.001563514,2661709.001796489,
resnet152,fc,2661708.048659553,2661709.027553867,2661709.001804537,2661709.013132744,2661709.013132955,2661709.024773886,2661709.024779958,2661709.027340026,,,2661709.02734155,2661709.027553079,
resnet101,conv1,2661709.808513499,2661709.810161913,2661709.808515962,2661709.808791059,2661709.808791253,2661709.808888319,2661709.808902638,2661709.809467657,,,2661709.80946897,2661709.810160784,
resnet101,bn1,2661709.808513499,2661709.811562535,2661709.81017015,2661709.810376205,2661709.810376568,2661709.810401867,2661709.810406683,2661709.811184863,,,2661709.811185852,2661709.811561715,
resnet101,relu,2661709.808513499,2661709.811958971,2661709.811566925,2661709.81158924,2661709.81158949,2661709.811594801,2661709.811598312,2661709.811812618,,,2661709.81181354,2661709.811958394,
resnet101,maxpool,2661709.808513499,2661709.81286865,2661709.811962696,2661709.812018721,2661709.812019005,2661709.81202393,2661709.812027164,2661709.812214741,,,2661709.812215664,2661709.812868086,
resnet101,layer1,2661709.808513499,2661709.831163379,2661709.81287224,2661709.81636268,2661709.816362922,2661709.818281256,2661709.818284946,2661709.825039379,,,2661709.825040538,2661709.831162464,
resnet101,layer2,2661709.808513499,2661709.864698564,2661709.831168815,2661709.840693712,2661709.840693976,2661709.84892516,2661709.848929398,2661709.85697954,,,2661709.856980767,2661709.864697426,
resnet101,layer3,2661709.808513499,2661710.282063938,2661709.864704597,2661710.007140009,2661710.007140262,2661710.168765257,2661710.168773299,2661710.241782663,,,2661710.241785293,2661710.282062326,
resnet101,layer4,2661709.808513499,2661710.481852522,2661710.282074332,2661710.358153132,2661710.358153468,2661710.445751653,2661710.445759113,2661710.470870103,,,2661710.470872084,2661710.481850951,
resnet101,avgpool,2661709.808513499,2661710.482619291,2661710.481862629,2661710.481904288,2661710.481904646,2661710.481916815,2661710.481923128,2661710.482383683,,,2661710.482384853,2661710.48261799,
resnet101,fc,2661709.808513499,2661710.508561203,2661710.482626459,2661710.493946868,2661710.493947083,2661710.505555787,2661710.505561546,2661710.508348591,,,2661710.50835017,2661710.508560296,
resnet101,conv1,2661710.902094148,2661710.903744081,2661710.902095949,2661710.902369405,2661710.902369558,2661710.902466271,2661710.902480926,2661710.903059565,,,2661710.903060935,2661710.903742997,
resnet101,bn1,2661710.902094148,2661710.905233083,2661710.903752919,2661710.903961913,2661710.903962266,2661710.903987787,2661710.903992684,2661710.904815094,,,2661710.904816166,2661710.905232258,
resnet101,relu,2661710.902094148,2661710.905630022,2661710.905238313,2661710.905262571,2661710.905262777,2661710.905268247,2661710.905271733,2661710.905484459,,,2661710.90548544,2661710.905629389,
resnet101,maxpool,2661710.902094148,2661710.906632752,2661710.905633774,2661710.905671436,2661710.905671621,2661710.90567672,2661710.905679936,2661710.905864924,,,2661710.905865912,2661710.906632237,
resnet101,layer1,2661710.902094148,2661710.923990641,2661710.906636148,2661710.91012524,2661710.910125477,2661710.912045998,2661710.912049752,2661710.917416342,,,2661710.917417584,2661710.923989685,
resnet101,layer2,2661710.902094148,2661710.958390985,2661710.923995902,2661710.933484305,2661710.933484551,2661710.941696038,2661710.941699976,2661710.949775533,,,2661710.949776781,2661710.958390021,
resnet101,layer3,2661710.902094148,2661711.378948283,2661710.958396291,2661711.101104099,2661711.10110441,2661711.262647978,2661711.262655337,2661711.33597823,,,2661711.335980282,2661711.378946743,
resnet101,layer4,2661710.902094148,2661711.578372275,2661711.378958502,2661711.455068773,2661711.455069041,2661711.542747451,2661711.542754515,2661711.567619826,,,2661711.567622106,2661711.578370821,
resnet101,avgpool,2661710.902094148,2661711.579116883,2661711.578381966,2661711.578424588,2661711.578424872,2661711.578437237,2661711.5784436,2661711.578896284,,,2661711.578897614,2661711.579115379,
resnet101,fc,2661710.902094148,2661711.604776229,2661711.579123365,2661711.590466147,2661711.590466404,2661711.602082272,2661711.602088927,2661711.604577595,,,2661711.604579114,2661711.604775339,
resnet101,conv1,2661711.981666647,2661711.983307418,2661711.98166901,2661711.981939853,2661711.981940047,2661711.982035574,2661711.982050124,2661711.982618971,,,2661711.982620244,2661711.983306113,
resnet101,bn1,2661711.981666647,2661711.984783337,2661711.983316197,2661711.983523494,2661711.983523759,2661711.983549113,2661711.983554026,2661711.984357841,,,2661711.984358908,2661711.984782561,
resnet101,relu,2661711.981666647,2661711.985172757,2661711.984787831,2661711.984812289,2661711.984812488,2661711.984818073,2661711.984821636,2661711.985034192,,,2661711.985035172,2661711.985172166,
resnet101,maxpool,2661711.981666647,2661711.986209844,2661711.985176615,2661711.985214316,2661711.985214508,2661711.985219192,2661711.985222481,2661711.985404802,,,2661711.985405653,2661711.986209294,
resnet101,layer1,2661711.981666647,2661712.00392444,2661711.986213352,2661711.989683603,2661711.989683847,2661711.99160604,2661711.991609853,2661711.997031794,,,2661711.997032996,2661712.003923347,
resnet101,layer2,2661711.981666647,2661712.038573341,2661712.003930029,2661712.013474052,2661712.013474331,2661712.021724763,2661712.021729049,2661712.02964736,,,2661712.02964857,2661712.038572267,
resnet101,layer3,2661711.981666647,2661712.468427309,2661712.038579261,2661712.180655749,2661712.180656036,2661712.342230643,2661712.342238216,2661712.415218654,,,2661712.415221018,2661712.468425758,
resnet101,layer4,2661711.981666647,2661712.675410602,2661712.46844842,2661712.548976074,2661712.548976354,2661712.636697907,2661712.636704815,2661712.663963025,,,2661712.663965177,2661712.675408859,
resnet101,avgpool,2661711.981666647,2661712.676211362,2661712.675420061,2661712.675468238,2661712.675468549,2661712.675481604,2661712.675487931,2661712.675953379,,,2661712.675954515,2661712.676210242,
resnet101,fc,2661711.981666647,2661712.702323231,2661712.676218478,2661712.68759537,2661712.687595595,2661712.699253816,2661712.699260109,2661712.702099539,,,2661712.7021008,2661712.702322428,
resnet101,conv1,2661713.07481815,2661713.07649938,2661713.074820494,2661713.075090679,2661713.075090827,2661713.075187454,2661713.075202262,2661713.075777525,,,2661713.075778749,2661713.076498279,
resnet101,bn1,2661713.07481815,2661713.077960596,2661713.076507588,2661713.0767209,2661713.076721602,2661713.07674792,2661713.076752694,2661713.077557927,,,2661713.077559001,2661713.077959826,
resnet101,relu,2661713.07481815,2661713.07837541,2661713.077965087,2661713.07798939,2661713.07798967,2661713.077994973,2661713.077998367,2661713.078213817,,,2661713.078214798,2661713.078374805,
resnet101,maxpool,2661713.07481815,2661713.079402741,2661713.078379328,2661713.078418456,2661713.078418639,2661713.078424138,2661713.078427388,2661713.078621216,,,2661713.078622078,2661713.079402137,
resnet101,layer1,2661713.07481815,2661713.097067558,2661713.07940644,2661713.082898525,2661713.082898745,2661713.084818452,2661713.084822295,2661713.090309475,,,2661713.090310712,2661713.09706659,
resnet101,layer2,2661713.07481815,2661713.131347051,2661713.097073023,2661713.106524146,2661713.106524386,2661713.114747,2661713.114751308,2661713.122747119,,,2661713.122748283,2661713.131346054,
resnet101,layer3,2661713.07481815,2661713.552321202,2661713.131352584,2661713.274735367,2661713.274735716,2661713.436437713,2661713.436444647,2661713.509637704,,,2661713.509639688,2661713.552319643,
resnet101,layer4,2661713.07481815,2661713.752311707,2661713.552331036,2661713.628499853,2661713.628500189,2661713.716261375,2661713.716269394,2661713.741200217,,,2661713.741202572,2661713.752310038,
resnet101,avgpool,2661713.07481815,2661713.753036071,2661713.75232141,2661713.752362962,2661713.752363346,2661713.75237475,2661713.752380696,2661713.75281855,,,2661713.752819585,2661713.753035005,
resnet101,fc,2661713.07481815,2661713.778693826,2661713.753042386,2661713.764379113,2661713.764379335,2661713.775994077,2661713.776006257,2661713.778498888,,,2661713.778500187,2661713.778692921,
resnet152,conv1,2661714.132705064,2661714.134363172,2661714.132707194,2661714.132981797,2661714.132981955,2661714.133079949,2661714.133094461,2661714.133669472,,,2661714.133670809,2661714.134362171,
resnet152,bn1,2661714.132705064,2661714.135833114,2661714.134371491,2661714.134581076,2661714.13458133,2661714.134606041,2661714.134610778,2661714.135417661,,,2661714.135418699,2661714.135832331,
resnet152,relu,2661714.132705064,2661714.13623895,2661714.135837271,2661714.135860046,2661714.135860237,2661714.135865637,2661714.13586917,2661714.136098358,,,2661714.13609942,2661714.136238344,
resnet152,maxpool,2661714.132705064,2661714.137286444,2661714.13624268,2661714.136281854,2661714.136282062,2661714.136287468,2661714.13629064,2661714.136478554,,,2661714.136479398,2661714.137285951,
resnet152,layer1,2661714.132705064,2661714.154917186,2661714.137290001,2661714.140787187,2661714.140787433,2661714.142702675,2661714.142706617,2661714.148116038,,,2661714.148117231,2661714.154916196,
resnet152,layer2,2661714.132705064,2661714.219224454,2661714.154922573,2661714.171926885,2661714.171927151,2661714.1877774,2661714.187781695,2661714.203114088,,,2661714.203115346,2661714.219223346,
resnet152,layer3,2661714.132705064,2661714.871738769,2661714.219231723,2661714.440511116,2661714.440511396,2661714.692534445,2661714.692541997,2661714.806458468,,,2661714.806461033,2661714.871737102,
