model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet152,layer3,2390629.876967449,2390630.752721324,2390629.952614634,2390630.241973815,2390630.241974467,2390630.496238921,2390630.496388785,2390630.557882463,2390629.961483053,2390630.127206124,2390630.558003146,2390630.752601872,
resnet152,layer4,2390629.876969649,2390630.802030627,2390630.497842306,2390630.603136854,2390630.603137289,2390630.694780205,2390630.694936993,2390630.706547078,2390630.56201521,2390630.602865041,2390630.752644133,2390630.801966348,
resnet152,avgpool,2390629.87697179,2390630.802386175,2390630.695537099,2390630.695570756,2390630.695571008,2390630.69557662,2390630.706853936,2390630.70774321,,,2390630.801990943,2390630.802338679,
resnet152,fc,2390629.876974113,2390630.802877972,2390630.695672722,2390630.713405638,2390630.713405844,2390630.725704583,2390630.725810069,2390630.726792845,2390630.708950792,2390630.713644654,2390630.802357002,2390630.802848983,
resnet101,conv1,2390631.707854585,2390631.720394305,2390631.708100671,2390631.708619577,2390631.708619845,2390631.708727964,2390631.709692858,2390631.710447988,,,2390631.710656509,2390631.720278494,
resnet101,bn1,2390631.707867049,2390631.723497844,2390631.708816795,2390631.709629885,2390631.709630108,2390631.709651234,2390631.710481156,2390631.71083708,2390631.708661476,2390631.709681352,2390631.720322554,2390631.723268537,
resnet101,relu,2390631.70786985,2390631.725422937,2390631.709764311,2390631.709785843,2390631.709786078,2390631.709789728,2390631.710850833,2390631.711430595,,,2390631.723281499,2390631.725364652,
resnet101,maxpool,2390631.707872409,2390631.726808435,2390631.709859803,2390631.709889679,2390631.709889882,2390631.709893358,2390631.711440228,2390631.711574381,,,2390631.725373191,2390631.72675467,
resnet101,layer1,2390631.707874665,2390631.755245228,2390631.709947215,2390631.72212023,2390631.722120687,2390631.727484865,2390631.727626315,2390631.731358095,2390631.712643914,2390631.725300094,2390631.731388497,2390631.755227489,
resnet101,layer2,2390631.707876656,2390631.793112391,2390631.727795845,2390631.753740708,2390631.753741194,2390631.764190505,2390631.764348867,2390631.767811119,2390631.732643057,2390631.747051386,2390631.767841738,2390631.793079904,
resnet101,layer3,2390631.707878634,2390632.287788923,2390631.764524713,2390631.971266266,2390631.971266551,2390632.135238901,2390632.135385613,2390632.166527259,2390631.76911129,2390631.891799559,2390632.166646154,2390632.28762552,
resnet101,layer4,2390631.70788093,2390632.374668925,2390632.136430611,2390632.24514186,2390632.245144195,2390632.334187111,2390632.334436419,2390632.341775172,2390632.169979744,2390632.205948732,2390632.341830342,2390632.374600422,
resnet101,avgpool,2390631.707882888,2390632.374980979,2390632.334865633,2390632.334975791,2390632.334976341,2390632.334996713,2390632.357404632,2390632.358292929,,,2390632.374621203,2390632.374937829,
resnet101,fc,2390631.707884982,2390632.376965218,2390632.335269116,2390632.363629625,2390632.363629893,2390632.375913582,2390632.376044554,2390632.376521092,2390632.35940536,2390632.372777169,2390632.376539246,2390632.376939646,
resnet101,conv1,2390632.81475724,2390632.825596949,2390632.814961607,2390632.815260693,2390632.815260967,2390632.815361084,2390632.815430564,2390632.816479036,,,2390632.816568756,2390632.825190615,
resnet101,bn1,2390632.814768797,2390632.828539696,2390632.815476094,2390632.815890544,2390632.815890739,2390632.815911356,2390632.816678688,2390632.8182809,,,2390632.825216085,2390632.828490947,
resnet101,relu,2390632.814771998,2390632.830583847,2390632.816186432,2390632.816207233,2390632.816207451,2390632.816211017,2390632.818300655,2390632.818501541,,,2390632.828507333,2390632.830344467,
resnet101,maxpool,2390632.814774329,2390632.832240346,2390632.816316028,2390632.81635156,2390632.816351714,2390632.816354639,2390632.818511217,2390632.818666288,,,2390632.83035978,2390632.832218713,
resnet101,layer1,2390632.814776369,2390632.856576435,2390632.816503003,2390632.826947923,2390632.826948528,2390632.831554444,2390632.831689319,2390632.835112599,2390632.819740379,2390632.830546517,2390632.835150951,2390632.85654681,
resnet101,layer2,2390632.814778522,2390632.886820958,2390632.831857743,2390632.850771075,2390632.850771615,2390632.860978185,2390632.861094757,2390632.864221748,2390632.836726649,2390632.850585005,2390632.86426289,2390632.886778073,
resnet101,layer3,2390632.814780591,2390633.374012656,2390632.861264032,2390633.04722397,2390633.047224221,2390633.209168371,2390633.209313686,2390633.244170746,2390632.865576019,2390632.977897694,2390633.244301328,2390633.373947434,
resnet101,layer4,2390632.814782596,2390633.456749629,2390633.210304291,2390633.331199988,2390633.331200375,2390633.421152247,2390633.421286872,2390633.4288936,2390633.247653554,2390633.291001708,2390633.428947887,2390633.45663892,
resnet101,avgpool,2390632.814784685,2390633.457254057,2390633.421602549,2390633.421637462,2390633.421637648,2390633.421642557,2390633.435060355,2390633.435685274,,,2390633.456679471,2390633.457194082,
resnet101,fc,2390632.814786946,2390633.457821794,2390633.421695327,2390633.441016278,2390633.44101642,2390633.455375542,2390633.455487188,2390633.456241333,2390633.436795037,2390633.441955494,2390633.4572161,2390633.457788796,
resnet101,conv1,2390633.870294254,2390633.880680196,2390633.870613245,2390633.871150232,2390633.871150796,2390633.871563225,2390633.872149194,2390633.872984723,,,2390633.873005875,2390633.880416576,
resnet101,bn1,2390633.870306156,2390633.883608648,2390633.871746534,2390633.872379131,2390633.872379392,2390633.872400756,2390633.873302856,2390633.873486902,2390633.871102002,2390633.87213529,2390633.880465805,2390633.883520586,
resnet101,relu,2390633.870308889,2390633.884803724,2390633.872600677,2390633.872623539,2390633.872623745,2390633.872627651,2390633.873670756,2390633.874170417,,,2390633.883536353,2390633.88472083,
resnet101,maxpool,2390633.870311476,2390633.886189998,2390633.872729074,2390633.872761389,2390633.872761612,2390633.872765211,2390633.87417974,2390633.874371599,,,2390633.884732741,2390633.886127066,
resnet101,layer1,2390633.870313774,2390633.907482791,2390633.872899832,2390633.879074626,2390633.879074942,2390633.884238963,2390633.885488355,2390633.887545596,2390633.87544623,2390633.885478972,2390633.887570084,2390633.907463424,
resnet101,layer2,2390633.870315989,2390633.937090348,2390633.884587768,2390633.902273831,2390633.902274138,2390633.911664329,2390633.911725981,2390633.91354883,2390633.888961815,2390633.899809242,2390633.913572452,2390633.937060169,
resnet101,layer3,2390633.87031814,2390634.428052549,2390633.911858526,2390634.099201017,2390634.099201324,2390634.261259231,2390634.261347412,2390634.290480446,2390633.914772193,2390633.984477095,2390634.290586406,2390634.427982556,
resnet101,layer4,2390633.870320193,2390634.502312318,2390634.262345559,2390634.376711449,2390634.376711764,2390634.466112483,2390634.466248757,2390634.473026324,2390634.293131893,2390634.333223455,2390634.473085878,2390634.50224785,
resnet101,avgpool,2390633.870322351,2390634.50259202,2390634.46655389,2390634.466585283,2390634.466585494,2390634.466589961,2390634.473430122,2390634.474208327,,,2390634.502266078,2390634.502562803,
resnet101,fc,2390633.870324238,2390634.502929007,2390634.466804437,2390634.482582516,2390634.482582702,2390634.496424207,2390634.496491026,2390634.497127349,2390634.475336454,2390634.47969196,2390634.502572258,2390634.502910744,
resnet152,conv1,2390634.916747457,2390634.929542676,2390634.916982736,2390634.917330743,2390634.917331018,2390634.917439894,2390634.917509539,2390634.918676284,,,2390634.918779296,2390634.929263803,
resnet152,bn1,2390634.916760375,2390634.930847384,2390634.917552237,2390634.917931622,2390634.917931932,2390634.918199112,2390634.918877746,2390634.920071487,,,2390634.929280174,2390634.930743247,
resnet152,relu,2390634.916763833,2390634.931722153,2390634.918357546,2390634.918391397,2390634.918391726,2390634.918397359,2390634.920246797,2390634.920502295,,,2390634.930782295,2390634.931508374,
resnet152,maxpool,2390634.916767122,2390634.932959413,2390634.918507748,2390634.918551314,2390634.918551552,2390634.918556093,2390634.920511546,2390634.920833507,,,2390634.931521293,2390634.932938822,
resnet152,layer1,2390634.916769834,2390634.957507532,2390634.918699007,2390634.931677799,2390634.931678285,2390634.933956242,2390634.93408333,2390634.937220214,2390634.921958492,2390634.929512214,2390634.937299058,2390634.957482247,
resnet152,layer2,2390634.916772355,2390635.033465681,2390634.934240207,2390634.966772758,2390634.96677318,2390634.983713771,2390634.983830864,2390634.988820287,2390634.938495669,2390634.959775,2390634.988889426,2390635.033352227,
resnet152,layer3,2390634.916774968,2390635.810162466,2390634.98403774,2390635.286059039,2390635.286059428,2390635.541145115,2390635.541311977,2390635.60950835,2390634.990283975,2390635.137835628,2390635.609648999,2390635.81006154,
resnet152,layer4,2390634.916777559,2390635.83069699,2390635.542810848,2390635.651239989,2390635.651240512,2390635.741056159,2390635.741226647,2390635.748940141,2390635.612898896,2390635.646994637,2390635.810097094,2390635.83064798,
resnet152,avgpool,2390634.916780135,2390635.831028132,2390635.741585182,2390635.741659785,2390635.741660212,2390635.741666558,2390635.749179437,2390635.749748596,,,2390635.830665183,2390635.830993486,
resnet152,fc,2390634.916782714,2390635.831592322,2390635.741797468,2390635.756525845,2390635.756526147,2390635.76832431,2390635.768484094,2390635.769095061,2390635.750860698,2390635.754274578,2390635.831006063,2390635.831569799,
resnet101,conv1,2390636.555222885,2390636.567783977,2390636.55544063,2390636.555686906,2390636.55568711,2390636.555763947,2390636.555830845,2390636.556963664,,,2390636.55703596,2390636.567578887,
resnet101,bn1,2390636.555235607,2390636.570089553,2390636.555870501,2390636.556238252,2390636.556238523,2390636.556261938,2390636.557142411,2390636.558648597,,,2390636.567599718,2390636.569954044,
resnet101,relu,2390636.55523894,2390636.572175533,2390636.556530254,2390636.556554655,2390636.556554865,2390636.556558563,2390636.558865322,2390636.559145869,,,2390636.569974161,2390636.572136774,
resnet101,maxpool,2390636.555241844,2390636.574234086,2390636.556698944,2390636.556729684,2390636.556729855,2390636.556732501,2390636.559155468,2390636.559536808,,,2390636.572150923,2390636.574212921,
resnet101,layer1,2390636.555245104,2390636.597470107,2390636.556882647,2390636.562571502,2390636.562571826,2390636.564922844,2390636.573811028,2390636.577393965,2390636.560608418,2390636.573795394,2390636.57742038,2390636.597400252,
resnet101,layer2,2390636.555247838,2390636.621380608,2390636.565008677,2390636.583121204,2390636.583121475,2390636.592862394,2390636.59296606,2390636.596187104,2390636.578896431,2390636.590425137,2390636.597416706,2390636.621356088,
resnet101,layer3,2390636.555250468,2390637.097229383,2390636.593096951,2390636.771514947,2390636.771515278,2390636.933880913,2390636.93400292,2390636.963692417,2390636.597359989,2390636.687483504,2390636.963796586,2390637.097154435,
resnet101,layer4,2390636.555253465,2390637.162511309,2390636.934883377,2390637.040184579,2390637.040184907,2390637.130148949,2390637.130280777,2390637.137393902,2390636.966236769,2390637.008077892,2390637.137449433,2390637.16241428,
resnet101,avgpool,2390636.555256117,2390637.16303234,2390637.130606323,2390637.130641859,2390637.130642082,2390637.130647585,2390637.137793648,2390637.138861803,,,2390637.162451052,2390637.162969215,
resnet101,fc,2390636.555258956,2390637.16367807,2390637.130788916,2390637.148389423,2390637.148390488,2390637.161164822,2390637.161279705,2390637.161948941,2390637.139976462,2390637.144287949,2390637.162993775,2390637.163644257,
resnet101,conv1,2390637.565498346,2390637.578084385,2390637.56575844,2390637.566283616,2390637.56628416,2390637.566773936,2390637.567329835,2390637.56814005,,,2390637.568227334,2390637.577979081,
resnet101,bn1,2390637.565509427,2390637.591281256,2390637.567263361,2390637.567652,2390637.567652258,2390637.567674917,2390637.568168322,2390637.568438958,2390637.566328068,2390637.567316666,2390637.578008001,2390637.59114228,
resnet101,relu,2390637.565512788,2390637.591964826,2390637.567874712,2390637.567896942,2390637.567897186,2390637.567901041,2390637.568683676,2390637.569154222,,,2390637.591162089,2390637.591903908,
resnet101,maxpool,2390637.565515565,2390637.593181856,2390637.568069976,2390637.568103753,2390637.568103995,2390637.568107528,2390637.569163067,2390637.569373471,,,2390637.591920642,2390637.593155994,
resnet101,layer1,2390637.56551868,2390637.62142729,2390637.568345052,2390637.59379197,2390637.593792325,2390637.596328468,2390637.596436617,2390637.599540927,2390637.570445351,2390637.579009737,2390637.599568094,2390637.621391647,
resnet101,layer2,2390637.565521311,2390637.651094745,2390637.596655745,2390637.617130224,2390637.617130532,2390637.627237891,2390637.627306089,2390637.629125741,2390637.600795483,2390637.61397958,2390637.629161705,2390637.651047657,
resnet101,layer3,2390637.565523901,2390638.13129433,2390637.627437285,2390637.81799331,2390637.817993656,2390637.980192092,2390637.980318269,2390638.003180614,2390637.630435574,2390637.720663079,2390638.003260701,2390638.131233706,
resnet101,layer4,2390637.565527133,2390638.230961698,2390637.981322256,2390638.107655906,2390638.107656282,2390638.20114021,2390638.201279481,2390638.208240728,2390638.005392984,2390638.032453083,2390638.208293328,2390638.2308802,
resnet101,avgpool,2390637.565530017,2390638.231288489,2390638.201592738,2390638.201622668,2390638.201622965,2390638.201627528,2390638.208614081,2390638.209469647,,,2390638.230908409,2390638.231262184,
resnet101,fc,2390637.565532583,2390638.236552657,2390638.201697751,2390638.220512208,2390638.220512502,2390638.235466364,2390638.235553977,2390638.236022887,2390638.210588585,2390638.215080585,2390638.236058931,2390638.236528401,
resnet101,conv1,2390638.673946142,2390638.689328947,2390638.674272667,2390638.674929273,2390638.674929791,2390638.675191881,2390638.676419089,2390638.677533504,,,2390638.677558554,2390638.689271093,
resnet101,bn1,2390638.673958416,2390638.693212069,2390638.675336533,2390638.676557549,2390638.676557783,2390638.676578671,2390638.677643866,2390638.677902906,2390638.674746461,2390638.676402783,2390638.689285005,2390638.693157191,
resnet101,relu,2390638.673961421,2390638.693763264,2390638.676689721,2390638.676711749,2390638.676711983,2390638.676715522,2390638.678252699,2390638.67866388,,,2390638.693179659,2390638.693731656,
resnet101,maxpool,2390638.673964565,2390638.695013772,2390638.676778208,2390638.676808231,2390638.676808393,2390638.676811268,2390638.678675677,2390638.678974283,,,2390638.69374306,2390638.694993797,
resnet101,layer1,2390638.673966971,2390638.715895102,2390638.676903989,2390638.692717922,2390638.69271861,2390638.695148807,2390638.69525329,2390638.698819568,2390638.680025192,2390638.692473659,2390638.698866338,2390638.715794017,
